51.130443,55.647017
51.005130,43.413542
49.787220,52.277518
50.485635,54.041725
49.588459,57.524121
53.481844,52.341992
50.325156,50.811727
47.257851,52.080116
45.514275,45.799893
54.614739,47.455455
44.382551,47.966457
45.460646,46.232197
46.593131,47.663662
48.481789,50.478867
52.510623,43.982254
48.199668,56.591325
52.567057,42.938611
54.371652,52.266440
44.205675,51.375521
52.096147,45.853865
50.868154,56.647700
49.932911,53.973214
49.544625,44.056965
50.967404,47.696805
47.806816,46.062219
47.161803,47.055578
48.347906,53.218326
47.041964,55.570704
54.050735,55.234384
53.506186,50.049022
54.286941,56.100503
52.389014,44.947151
46.273568,56.833705
57.698820,51.456810
54.219990,43.538148
51.543060,56.307753
47.846285,46.507285
51.829304,47.279594
47.935655,53.480227
45.502764,46.588329
46.916878,52.409227
48.407208,52.341391
52.432392,54.111486
51.191495,45.515522
44.268211,46.742522
47.158764,47.449144
44.104450,55.202590
56.909898,49.369639
51.187720,47.817059
44.429974,45.596580
44.420002,46.194145
53.230441,53.546356
46.673615,55.048538
46.982485,43.731975
53.163500,53.793812
48.876707,43.329646
48.224731,48.308621
42.302090,50.637719
45.847454,48.923487
45.704947,47.036005
44.316275,44.609422
52.780509,43.695411
50.884132,49.469842
49.414678,44.948612
49.038408,43.568338
48.918857,45.943708
54.084201,51.245995
49.939719,44.412661
46.688939,53.436579
50.010219,46.850288
56.823683,50.236144
46.163083,53.746563
50.088073,46.194973
45.885241,44.931900
43.076581,48.279671
42.674947,52.808853
54.778536,55.622268
43.785321,50.206817
44.713717,55.551748
47.043085,50.111932
53.553121,49.230557
50.073117,54.987181
48.330149,49.168134
53.293608,43.119512
47.825600,45.446758
55.558904,45.222159
51.401571,44.094630
57.434243,47.775803
43.116219,53.070519
51.155300,44.427706
51.425951,49.212738
53.818588,43.787247
55.546908,48.879381
51.160672,45.362523
50.830973,56.613768
50.035381,44.743155
44.116576,51.898243
49.946910,53.440304
49.808349,52.449310
45.207741,46.112768
50.696239,45.512555
49.209434,54.573401
51.134047,44.530619
44.010809,50.766177
48.185327,48.602096
51.101057,49.054104
55.109686,48.497999
52.528718,44.074873
53.205182,53.175215
50.635495,44.607780
48.881792,51.502304
45.481550,51.453193
46.511244,46.880819
51.004755,50.801058
48.219355,45.390691
49.707130,55.710477
49.626005,53.631186
47.957314,50.476647
53.142155,48.544907
48.924398,48.360886
47.283358,48.635499
54.269046,49.722387
52.197169,51.503742
44.350380,49.946748
52.354417,43.726095
49.206850,52.236945
53.475329,47.572072
51.221020,47.651200
50.711819,51.229827
51.324245,44.736366
51.879279,57.016417
42.585379,50.673286
54.656280,44.572806
50.554624,47.499886
47.702985,55.043790
45.258704,52.436015
49.988223,50.499731
42.633906,52.709610
49.224776,45.072807
49.221861,44.710815
45.537459,54.931220
55.241152,45.961987
42.398587,51.027489
46.599841,46.177625
44.415086,53.719534
50.578910,57.075231
53.671079,51.103049
46.045356,50.585834
52.292228,47.639460
45.888202,45.785718
55.928789,46.579209
53.746444,49.141012
51.631532,43.748172
55.757011,45.835307
44.959110,47.711314
51.699907,56.558047
48.036572,46.687400
49.699202,46.666285
50.637742,46.103916
52.067362,57.509492
47.028329,45.393541
45.822005,50.889230
45.825927,50.608998
49.711866,52.256473
54.041306,49.285231
46.996022,55.107704
52.159068,45.220893
51.477669,48.258558
51.210940,43.681331
57.283219,50.654429
46.356297,45.806518
54.571286,48.983989
47.296777,52.708083
57.833641,50.169195
53.514509,49.988860
46.962044,50.882635
46.542799,46.746071
49.619682,45.953757
56.223097,53.957255
51.468261,43.751644
44.522545,47.154366
49.687266,51.985090
54.571188,48.048283
42.883238,52.049643
54.276200,52.029864
47.028901,51.100395
52.323748,48.301002
53.623027,43.157523
51.786280,42.308299
50.073375,50.792580
55.733383,47.020754
42.208205,50.509655
49.547235,46.170548
45.056951,50.678164
54.482467,51.455118
53.053716,44.480512
52.283935,50.534549
42.355682,48.018239
51.537811,48.739945
51.104069,47.289323
45.601699,47.249999
54.772148,46.342410
49.992794,52.669017
48.954057,56.629006
45.322369,53.692484
53.889209,46.470923
57.306140,48.197025
54.315411,43.569511
48.064741,48.880775
46.276285,47.030688
48.499323,48.155384
44.804930,46.647063
48.016070,57.564752
54.361273,53.414814
48.997517,56.841806
56.121165,47.993264
46.578016,46.534188
54.447814,50.066636
52.717990,44.884908
48.774717,55.982115
46.470540,53.020273
47.362482,43.843153
50.272371,46.270522
47.592083,50.891385
54.215565,46.946976
56.659980,52.252675
46.486762,50.581882
49.526218,55.466719
53.735993,44.707350
54.989443,53.616708
44.251931,46.560964
56.402654,45.347580
45.350060,45.540414
48.273314,57.173294
47.253704,53.167728
45.941547,46.865234
44.189136,52.538204
53.869062,48.807248
52.595400,49.560182
49.491928,46.346493
53.748380,49.354617
49.837616,56.778643
48.944406,52.763168
54.993227,55.178660
52.435367,43.501181
55.695755,45.307011
42.807608,50.837318
47.231605,44.818815
56.368793,48.571359
50.382375,49.893918
49.409925,44.704736
43.654090,50.337643
45.871554,47.956776
48.963020,47.621871
56.646140,48.619549
54.882866,49.250484
51.253637,43.004232
56.302805,51.328844
56.518672,50.162639
54.996788,51.836644
46.381828,42.890040
55.524005,44.639180
49.873701,49.581241
46.675880,46.724624
51.425459,44.325664
42.231578,50.350445
55.967578,51.955270
49.168139,56.775512
49.554011,53.669098
50.229261,48.058522
51.081850,48.412301
54.331696,51.534521
47.029792,52.405803
44.215970,45.834621
46.745687,47.833388
54.435708,45.940425
52.696451,48.108942
45.812112,53.035556
47.968562,55.774189
49.385153,47.713604
49.910019,50.272968
46.665898,56.736241
51.166325,52.124032
43.776939,45.296782
52.176741,52.423890
43.532543,53.617731
52.639723,51.247679
54.756792,52.795230
42.654653,50.709266
57.504054,47.396587
47.788024,53.131775
50.890146,42.361450
55.781339,48.259520
43.156074,49.877406
50.064622,55.298946
54.697691,54.411480
53.182795,52.880209
43.552056,47.143067
42.728570,47.525146
45.550444,50.245550
49.524040,48.773546
50.368123,57.211060
53.337505,53.528082
52.042430,54.420220
48.921351,54.077600
51.486394,50.734953
44.369737,52.008230
52.143692,48.025536
56.439084,46.432055
53.421411,52.906259
50.417703,55.355306
47.565790,56.687601
47.242355,42.578216
43.322109,48.244010
53.876379,44.817909
47.112127,55.752204
52.471876,48.538517
50.406795,56.609189
54.744333,50.684064
52.472298,52.161943
53.428968,47.905595
45.698277,43.808953
54.414730,45.299592
51.404485,54.192490
52.514587,51.425790
45.090543,49.676206
52.716551,44.481422
44.196176,44.799702
49.371175,56.232185
42.599686,51.528422
48.907264,51.302030
46.180452,45.617550
52.613026,49.451885
45.401969,50.192199
52.114864,47.948674
50.646433,46.611840
48.814785,50.758635
55.552036,52.347263
44.006276,54.696554
52.659592,54.120207
56.630378,47.301546
55.899983,49.447062
53.445398,54.414056
45.193559,49.982635
47.417948,53.458146
51.184248,57.783692
51.271888,46.675631
56.242112,48.739687
53.344752,48.249394
54.560402,47.220918
46.484547,43.347161
51.634374,54.638576
48.592660,49.823381
48.164697,44.962011
50.000059,43.695039
52.826504,52.511773
46.478697,44.207985
45.804663,56.130690
57.429101,52.457054
52.050406,54.008092
52.658634,43.872792
55.965471,45.939781
53.334449,46.419279
51.205047,53.451642
43.588594,51.922871
48.560109,42.227158
48.925777,54.073604
46.919979,50.807776
44.608525,52.222908
