50.274646,50.187968
49.293797,49.993343
50.294302,49.215762
49.900856,50.279618
50.434416,49.696509
50.152627,49.706400
50.088977,50.153728
50.165531,49.342046
50.234910,50.877052
49.073172,50.084161
50.582035,49.321601
50.069328,49.687486
49.712873,50.630474
49.407338,50.304502
49.998528,50.062466
49.079238,50.338701
49.903097,49.384101
49.902733,49.338852
49.442182,50.616403
50.655144,49.495248
49.049823,50.128436
49.574980,49.522203
49.301886,50.464942
50.072364,50.884404
50.458885,50.137881
49.505669,50.073229
50.286528,49.704932
49.486025,49.473215
50.741099,49.572401
50.468305,49.892627
50.203941,49.218521
50.719626,49.479413
49.369889,49.713914
50.212488,50.819756
49.754572,49.585925
49.962400,49.583286
50.079718,49.512990
50.258420,50.938687
49.628541,49.424193
49.477751,50.111154
49.478241,50.076125
49.963983,50.282059
50.505163,49.910654
49.624503,50.638463
50.269883,49.402612
50.184709,49.782320
50.151367,49.210166
50.910402,50.081804
49.544537,49.475815
50.571411,49.872999
49.662097,50.338510
50.979205,50.021149
50.439314,49.998608
49.620256,50.110329
49.567850,49.593259
49.952460,49.494220
50.777887,50.494657
50.183533,49.218956
49.315318,49.644296
49.960908,50.248136
50.571399,49.756035
49.110405,50.256205
50.534525,50.253733
49.628613,50.137549
50.290468,49.787625
50.452878,49.144690
50.223285,49.038537
50.009172,50.099072
50.716673,49.627594
49.026026,50.063707
49.943404,49.521318
49.382119,50.084771
50.560308,50.181890
50.381714,49.310064
50.285492,50.066819
49.044460,49.752280
50.192226,49.842493
50.138009,49.661165
49.450212,49.656250
50.596518,49.542801
49.999099,50.333627
49.869257,50.828626
49.415296,50.461561
50.486151,49.558865
50.913268,49.774628
50.539426,49.196189
49.758093,49.860097
49.534536,49.628836
49.812415,49.769423
49.350616,49.580883
49.752009,50.945594
50.545159,50.426852
49.874690,50.855226
50.765146,49.749158
49.572252,49.566774
50.555977,50.008329
50.339749,49.360613
49.846840,50.747764
49.558817,50.377534
49.670310,49.230394
50.034046,49.533815
49.699010,50.111423
50.526946,49.618372
50.832498,50.281584
49.560845,50.072735
49.940777,50.683340
50.466999,49.338419
50.623680,50.452088
49.281491,49.570121
50.800332,49.418447
49.418757,49.442552
49.784164,50.896662
49.656713,50.395966
49.492693,49.608154
49.273642,50.317275
50.483633,49.850906
50.324425,49.945023
49.936491,49.543312
50.468547,49.919327
49.979702,50.847330
49.868051,50.345396
50.624153,50.647332
50.304421,49.187648
50.711969,49.413376
49.100951,50.104665
49.653951,49.352352
50.796099,49.821420
50.047797,49.986740
49.926241,49.338092
49.206761,50.042205
49.483944,49.744597
49.870378,49.702734
50.830768,49.827444
50.610358,49.906310
50.156705,49.125529
50.787851,50.166105
50.814834,50.020330
50.624599,50.229581
49.547729,49.111255
50.690501,49.329898
49.984213,49.947655
49.584485,49.590578
50.178182,49.290708
49.028947,50.043806
50.745947,50.244409
49.896017,50.846939
49.944251,50.458637
50.028658,49.757315
50.135231,49.801538
50.541462,50.191815
49.628724,50.300725
49.276996,49.479328
49.593211,49.729174
50.554463,49.492553
50.337056,49.763618
49.476514,50.379445
49.746070,50.721774
49.923144,49.714201
49.988752,50.034121
49.583237,50.842030
50.145791,50.265504
49.222117,49.412098
50.272093,50.302986
49.191568,50.452216
50.329965,50.155960
50.594599,50.349404
49.081832,50.088658
50.938007,49.674573
49.723503,50.391472
50.111268,49.045181
50.722667,49.782440
49.144509,49.984676
50.008078,50.662368
50.587211,50.551435
50.397849,50.360026
49.194007,49.642883
49.091071,49.690643
49.443806,50.030694
49.940505,49.846693
50.046015,50.901383
50.417188,50.441010
50.255304,50.552528
49.865169,50.509700
50.185799,50.091869
49.296217,50.251029
50.267961,49.753192
50.804886,49.554007
50.427676,50.363282
50.052213,50.669413
49.695724,50.835950
49.655294,49.072277
49.165264,49.780501
50.484547,49.352239
49.639016,50.719026
50.308984,49.817315
50.050849,50.826149
50.593042,50.085508
50.309037,50.270243
50.428621,49.738199
49.462285,49.226119
50.551841,49.412449
50.175561,50.524061
50.314323,50.178224
49.386318,49.959526
50.339569,49.310178
49.274522,49.349963
49.921397,50.779023
49.074961,50.191053
49.863408,50.162754
49.522557,49.452194
50.326628,49.931486
49.425246,50.024025
50.264358,49.743584
50.080804,49.576480
49.851848,50.094829
50.694005,50.293408
49.250785,50.587069
50.332449,50.515026
50.828797,49.662693
50.737498,49.930883
50.430675,50.551757
49.399195,49.997829
49.677243,50.432268
50.148031,50.972961
50.158986,49.584454
50.780264,49.842461
50.418094,49.781174
50.570050,49.652615
49.560568,49.168395
50.204297,50.579822
49.824082,49.977923
49.770587,49.370251
50.000007,49.211880
50.353313,50.313972
49.559837,49.275998
49.475583,50.766336
50.928638,50.307132
50.256301,50.501012
50.332329,49.234099
50.745684,49.492473
50.416806,49.552410
50.150631,50.431455
49.198574,50.240359
49.820014,49.028395
49.865722,50.509201
49.614997,50.100972
49.326066,50.277864
